,index,college,name,state
14933,,UCLA,Greg Jones,
14934,,Oregon St.,Pat Chaffey,
14935,,none,Jack McKetes,
14936,,Hampton,Ike Readon,
14937,,Nebraska Wesleyan,Guy Chamberlin,
14938,,Boston Col.,Ed Fiorentino,
14939,,Jackson St.,James Harvey,
14940,,Boston Col.,Al Krevis,
14941,,Mississippi St.,Derek Sherrod,
14942,,UCLA,Jamir Miller,
14943,,Georgia Tech,Chris Reis,
14944,,Virginia Tech,Gary Smith,
14945,,USC,Tom Cox,
14946,,Norfolk St.,Ron Bolton,
14947,,Washington & Jefferson,Al Hadden,
14948,,LSU,Ray Collins,
14949,,Jackson St.,Rico Richardson ,
14950,,Tennessee St.,Cleveland Elam,
14951,,Florida St.,Karlos Williams ,
14952,,Arkansas St.,Derek Newton,
14953,,Miami (FL),Thurston Armbrister,
14954,,UCLA,Mel Farr,
14955,,Miami (FL),Eric Larkin,
14956,,Colorado St.,Keith Lee ,
14957,,LSU,Chevis Jackson,
14958,,Fresno St.,Jason Stewart,
14959,,Alcorn St.,Charles Coleman,
14960,,NYU,Bob Barrabee,
14961,,Texas-El Paso,Seth Joyner,
14962,,Virginia Tech,Chad Beasley,
14963,,West. Michigan,Drew Nowak,
14964,,Miami (FL),John McVeigh,
14965,,LSU,Domanick Williams,
14966,,Middle Tenn. St.,Don Griffin,
14967,,Iowa Central,Tyji Armstrong ,
14968,,TCU,Frank Kring,
14969,,Kansas St.,Chris Canty,
14970,,BYU,Matt Reynolds,
14971,,Texas-El Paso,Jordan Palmer,
14972,,Pittsburg St.,Ben Peterson,
14973,,Miami (FL),Jim Dooley,
14974,,USC,Kori Dickerson,
14975,,Michigan St.,Clarence Peaks,
14976,,Florida St.,Bjoern Werner,
14977,,Ohio St.,Leo Hayden,
14978,,Md-Eastern Shore,Bob Taylor,
14979,,Washington St.,Erik Howard,
14980,,East. Illinois,Kamu Grugier-Hill,
14981,,NW State (LA),Jerry Fowler,
14982,,none,Tex Kelly,
14983,,Penn St.,John Skorupan,
14984,,Rose St.,Tony Woods,
14985,,Arizona St.,Mike Pollak,
14986,,Texas A&M;,Richard Osborne,
14987,,Penn St.,Justin Kurpeikis,
14988,,North Carolina St.,Bert Wilder,
14989,,Wisc-Milwaukee,Clem Neacy,
14990,,Texas A&M;,Lee Roy Caffey,
14991,,VMI,Bill Walker,
14992,,North Carolina St.,Mike Jones,
14993,,Washington St.,Tuineau Alipate,
14994,,Penn St.,Jack Crawford ,
14995,,Penn St.,Dick Hoak,
14996,,SMU,George Gaiser,
14997,,Penn St.,Red Moore,
14998,,San Diego St.,Doug Fisher,
14999,,none,Perry Dowrick,
15000,,USC,Bob Svihus,
15001,,Penn St.,Reggie Givens,
15002,,Kansas St.,Steve Clark,
15003,,Kansas St.,Barrett Brooks,
15004,,American Int.,Jon Norris,
15005,,Michigan St.,Bob Suci,
15006,,St. Mary's (CA),Jerry Dennerlein,
15007,,none, Sullivan,
15008,,Appalachian St.,Dexter Jackson,
15009,,Cal State-Fullerton,James Pruitt,
15010,,USC,Jim Musick,
15011,,Florida St.,Ron Lewis,
15012,,Alcorn St.,Elex Price,
15013,,South Dakota St.,Jim Langer,
15014,,Florida A&M;,Derrick Gainer,
15015,,Miami (OH),Bob Emerick,
15016,,East. Kentucky,Antwaun Molden,
15017,,Florida St.,Carl Simpson,
15018,,none,Gene Lipscomb,
15019,,Georgetown (DC),John Morelli,
15020,,Ohio St.,Craig Powell,
15021,,Montana St.,Jim Kalafat,
15022,,California-Davis,Kermit Schmidt ,
15023,,Iowa St.,Frank Mayer,
15024,,Ohio St.,Hubert Bobo,
15025,,Alcorn St.,Leon Garror ,
15026,,SMU,Karon Riley,
15027,,Cal Poly-San Luis Obispo,Robbie Martin ,
15028,,McNeese St.,Bryan Smith,
15029,,Miami (OH),Kirk Springs,
15030,,Montana,Wild Bill Kelly,
15031,,Central State (OH),Alonzo Johnson ,
15032,,North Carolina St.,Harold Deters,
15033,,Idaho St.,John Roman,
15034,,San Jose St.,Gerald Small,
15035,,Virginia Tech,Carlton Powell,
15036,,USC,Bruce Matthews,
15037,,USC,Fred Hill,
15038,,none,Ray Brenner,
15039,,Michigan St.,George Cooper,
15040,,UCLA,Roy Kurrasch,
15041,,San Diego St.,Marv Owens,
15042,,Michigan St.,Hank Bullough,
15043,,Wichita St.,Pete Mills,
15044,,Oklahoma St.,Ed Merkle,
15045,,North Carolina St.,Kurt Sohn,
15046,,Mississippi St.,Charles Mitchell ,
15047,,Fresno St.,Marlon Moore,
15048,,Grambling St.,J.D. Garrett,
15049,,Alcorn St.,Otis Wonsley,
15050,,Colorado St.,Glenn Morris ,
15051,,Kent St.,Don Nottingham ,
15052,,Compton CC (CA),Charlie McNeil,
15053,,Montana,Scott Gragg,
15054,,BYU,Spencer Reid,
15055,,Michigan St.,Leroy Bolden,
15056,,none,Harry Englund,
15057,,Iowa St.,A.J. Klein,
15058,,UCLA,Rick Walker,
15059,,West Georgia,Dylan Donahue,
15060,,Miami (FL),Jerry Daanen,
15061,,BYU,Lou Andrus,
15062,,UCLA,Brian Goodman,
15063,,Arkansas St.,Leroy Harris,
15064,,none,Ray McLean ,
15065,,San Jose St.,Coye Francies,
15066,,Boston Col.,Grat O'Connell,
15067,,Weber St.,Chris Darrington,
15068,,Miami (OH),Ernie Kellermann,
15069,,North Carolina St.,Neal Musser,
15070,,Virginia Tech,Tom Beasley,
15071,,Georgia Tech,Jon Carman,
15072,,Alabama A&M;,Mike Hegman,
15073,,West. Carolina,Andrew Jordan,
15074,,Texas-El Paso,Kris Adams,
15075,,Weber St.,David Hale,
15076,,USC,Earl McCullouch,
15077,,Boston Univ.,Gene Prebola,
15078,,Florida St.,Hassan Jones,
15079,,LSU,David Woodley,
15080,,TCU,Marcus Cannon,
15081,,Boise St.,Rick Woods,
15082,,Iowa St.,Bob Jensen,
15083,,San Jose St.,Roy Zimmerman,
15084,,Indiana (PA),Jim Angelo,
15085,,San Diego St.,William Robinson,
15086,,Carroll (WI),Bill Hempel,
15087,,Kansas St.,Arthur Brown,
15088,,UCLA,Jim Wahler,
15089,,Oregon St.,Jose Cortez,
15090,,Arizona St.,Mark Malone ,
15091,,LSU,Shawn King,
15092,,TCU,Aubrey Linne,
15093,,Heidelberg,Al Michaels,
15094,,Arizona St.,Damien Richardson ,
15095,,Utah St.,Altie Taylor,
15096,,Winston-Salem St.,Anthony Blaylock,
15097,,NYU,Ralph White,
15098,,Michigan St.,Travis Reece,
15099,,La-Monroe,Alan Ricard,
15100,,LSU,Raion Hill,
15101,,Penn St.,Garry Gilliam,
15102,,Georgia Tech,Chris Young,
15103,,TCU,Don Looney,
15104,,Weber St.,Scott Shields,
15105,,Oregon St.,Scott Crichton,
15106,,Northern Michigan,Len St. Jean,
15107,,Cal State-Chico,Tony Bertuca,
15108,,Cal Poly-San Luis Obispo,LeCharls McDaniel,
15109,,none,Nick McInerney ,
15110,,Florida A&M;,Riley Morris ,
15111,,Grambling St.,Greg Fields,
15112,,Michigan St.,Ed Lothamer,
15113,,California-Riverside,Butch Johnson ,
15114,,UCLA,Darryl Henley,
15115,,Appalachian St.,Doug Middleton,
15116,,Florida St.,Ed Beckman,
15117,,Texas-Arlington,Jim Wright,
15118,,Winston-Salem St.,Carlos Fields,
15119,,Carroll (WI),Carl George,
15120,,USC,Marcus Cotton,
15121,,Mississippi St.,Wes Shivers,
15122,,East Central (OK),Dewey McClain,
15123,,West. Montana,Barry Darrow,
15124,,San Diego St.,Robert Griffith,
15125,,Fresno St.,Greg Williamson,
15126,,BYU,Jeff Lyman,
15127,,Florida St.,Lamont Green,
15128,,Ohio St.,Jermale Hines,
15129,,Ball St.,Michael Blair,
15130,,South Carolina St.,Willie Holman,
15131,,Penn St.,Chris Godwin,
15132,,San Jose St.,James Jones,
15133,,none,Bob Scott,
15134,,USC,Terrell Thomas,
15135,,West. Kentucky,Anthony Oakley,
15136,,LSU,Danielle Hunter,
15137,,Navy,Fred Denfeld,
15138,,BYU,Tom Holmoe,
15139,,West Texas A&M;,Craig Watts,
15140,,Washington St.,Marquess Wilson,
15141,,San Diego St.,Bob Keyes ,
15142,,Gustavus Adolphus,Tom Harmon ,
15143,,DePauw,Bourbon Bondurant,
15144,,Texas A&M;,Jim Kendrick,
15145,,Boston Col.,Walt Dubzinski,
15146,,Florida St.,Bill Gramatica,
15147,,Miami (OH),Sheldon White,
15148,,Oregon St.,Fred Anderson ,
15149,,West. Illinois,Frank Winters ,
15150,,S.F. Austin,Larry Centers,
15151,,LSU,Tyrone Jones,
15152,,BYU,David Nixon,
15153,,BYU,De'Ondre Wesley,
15154,,Montana,Brock Coyle,
15155,,Washington St.,Brian Forde,
15156,,BYU,Ryan Denney,
15157,,USC,John Hoffman,
15158,,Arkansas St.,Kendricke Bullard,
15159,,Ohio St.,Butler By'not'e,
15160,,Grambling St.,Tank Younger,
15161,,Florida St.,Tom Bailey,
15162,,NYU,Len Grant,
15163,,San Jose St.,Bill Peterson,
15164,,NW State (LA),Larry Robinson,
15165,,Sacramento St.,Wasswa Serwanga,
15166,,Penn St.,Keith Dorney,
15167,,Long Beach St.,Dean Miraldi,
15168,,Virginia Tech,Brandon Flowers,
15169,,Tenn-Chattanooga,Malcolm Carson,
15170,,LSU,Karl Wilson,
15171,,Sam Houston St.,Ricky Royal,
15172,,Cheyney,Andre Waters,
15173,,San Jose St.,John Sutro,
15174,,Compton CC (CA),John Embree,
15175,,William & Mary,Archie Harris,
15176,,Alabama St.,Eddie Robinson,
15177,,Michigan St.,Andre Rison,
15178,,Florida A&M;,Carleton Oats,
15179,,LSU,Michael Brooks,
15180,,Henderson St.,Roy Green,
15181,,Boise St.,Alva Liles,
15182,,Ohio St.,Neal Colzie,
15183,,Arizona St.,Newton Williams,
15184,,Bishop,Harry Hooligan,
15185,,UCLA,Jeff Baca,
15186,,Indiana (PA),Milo Gwosden,
15187,,LSU,Eric Reid,
15188,,Tennessee St.,Stan Johnson,
15189,,Boston Col.,Gary Marangi,
15190,,Penn St.,Bob Torrey,
15191,,Ohio St.,Troy Smith,
15192,,Boston Col.,Richard Hardy ,
15193,,Arizona St.,Todd Hons,
15194,,Texas A&M;,Larry Kelm,
15195,,Idaho St.,Shawn Beals,
15196,,South Carolina St.,R.C. Gamble,
15197,,Langston,Gene Howard,
15198,,Mississippi St.,Kenny Johnson,
15199,,Mississippi St.,Keo Coleman,
15200,,Dana,Lawrence White,
15201,,East. Illinois,Roy Banks,
15202,,Arizona St.,Vincent Amey,
15203,,none,Swede Larson,
15204,,Central State (OH),Donnie Walker,
15205,,Kansas St.,Ron Marciniak,
15206,,Georgia Tech,Charlie Rogers,
15207,,SMU,Cole Beasley,
15208,,none,Shiner Knab,
15209,,St. John's (MN),Rick Bell,
15210,,Georgia Tech,Gerris Wilkinson ,
15211,,Grambling St.,Arthur Wells,
15212,,North Carolina St.,Art Faircloth,
15213,,Texas A&M;,Bill Johnson ,
15214,,East. Washington,Jeff Mickel,
15215,,Boise St.,Kyle Wilson,
15216,,Virginia Tech,Ken Oxendine,
15217,,UNLV,Ken Mitchell ,
15218,,Oregon St.,Hal Moe,
15219,,none,Louie Larson,
15220,,Texas A&M;,Jason Carter,
15221,,Boston Univ.,Dennis Gadbois,
15222,,New Mexico St.,Joey Jackson,
15223,,Fresno St.,Mike Freeman ,
15224,,Michigan St.,Lemar Marshall,
15225,,Michigan St.,Sam Williams,
15226,,Utah St.,Phil Frye,
15227,,West. Michigan,John Rapacz,
15228,,NE State (OK),Ira Albright,
15229,,New Mexico St.,Walter Johnson,
15230,,UCLA,Owamagbe Odighizuwa,
15231,,none,Louie Pahl,
15232,,Schreiner College,Charley Johnson ,
15233,,California (PA),John Bristor,
15234,,Utah St.,Rulon Jones,
15235,,McNeese St.,Buford Jordan,
15236,,USC,Johnny Milton,
15237,,Grambling St.,Herman Arvie,
15238,,Boston Col.,Jack Concannon,
15239,,Tenn-Chattanooga,Bill Butler,
15240,,Texas A&M;,Jacob Green,
15241,,Arizona St.,Solomon Bates,
15242,,USC,J.R. Tavai,
15243,,St. Mary's (CA),Mike Klotovich,
15244,,USC,Israel Ifeanyi,
15245,,Penn St.,Dave Rowe,
15246,,St. Mary's (CA),Harry Ebding,
15247,,Heidelberg,David Nelson,
15248,,Truman St.,Tom Geredine,
15249,,Abilene Christian,Clyde Gates,
15250,,California-Davis,Cory Lekkerkerker,
15251,,Ohio St.,Jalin Marshall,
15252,,San Jose St.,Dwight Lowery,
15253,,LSU,Garry James,
15254,,North Carolina A&T;,Ralph Coleman,
15255,,Michigan St.,Gary Ballman,
15256,,Franklin (OH),Ralph Isselhardt,
15257,,Texas A&M;,Cyrus Gray,
15258,,Oklahoma St.,Toy Ledbetter,
15259,,NW State (LA),Monte Ledbetter,
15260,,Wichita St.,Lin Sexton ,
15261,,Washington & Jefferson,Bird Carroll,
15262,,S.F. Austin,Tom McNeill,
15263,,UCLA,Marques Anderson ,
15264,,Virginia Tech,Antonio Freeman ,
15265,,Georgetown (DC),Lou Metzger,
15266,,Mississippi St.,Eric Moulds,
15267,,Michigan St.,Dixon Edwards,
15268,,Ohio St.,Bryant Browning,
15269,,SMU,Dennis Partee,
15270,,St. Mary's (MN),Frank Billock,
15271,,William & Mary,Jim Ryan,
15272,,none,Jake Friedman,
15273,,St. Mary's (CA),Mike Steponovich,
15274,,Gardner-Webb,Brian Johnston,
15275,,UCLA,Matt Stanley ,
15276,,Appalachian St.,Jimmy Armstrong ,
15277,,Bishop,Louis Haynes,
15278,,Arizona St.,Bob Kohrs,
15279,,USC,Paul Green,
15280,,LSU,Brian Kinchen,
15281,,Fresno St.,Cliff Hanneman,
15282,,Kansas St.,Joshua Moore,
15283,,Oregon St.,Zuck Carlson,
15284,,Montana St.,Tony Boddie,
15285,,North Carolina St.,Joe Milinichik,
15286,,North Carolina St.,Naz Worthen,
15287,,Xavier (OH),Dom Sigillo,
15288,,Penn St.,Irv Pankey,
15289,,VMI,Bobby Thomason,
15290,,Oregon St.,Slade Norris,
15291,,Cal State-Hayward,Joe Terry,
15292,,North Carolina St.,Terrell Manning,
15293,,Boston Col.,Con O'Brien,
15294,,Penn St.,Barney Wentz,
15295,,Long Beach St.,Lynn Hoyem,
15296,,Grambling St.,Albert Reese,
15297,,TCU,Justin Rowland,
15298,,Miami (FL),Mike James ,
15299,,Ohio St.,Joe Staysniak,
15300,,Mississippi St.,Glen Young,
15301,,Long Beach St.,John Hendy,
15302,,none,Buddy Baumann,
15303,,UCLA,Cliff Livingston,
15304,,Southwestern (TX),Rat Watson,
15305,,Florida A&M;,Rufus Brown,
15306,,Murray St.,Pete Gudauskas,
15307,,LSU,Arnold Miller,
15308,,Grambling St.,Glenn Alexander,
15309,,Colorado St.,Dexter Wynn,
15310,,Grambling St.,Scotty Anderson ,
15311,,Texas Southern,David Rackley,
15312,,BYU,Vince Stroth,
15313,,San Diego St.,Kabeer Gbaja-Biamila,
15314,,West. Michigan,Jake Moreland,
15315,,Utah St.,Buddy Allen,
15316,,USC,Chris Foote,
15317,,Michigan St.,Dave Behrman,
15318,,Jackson St.,Ladell Wills,
15319,,Penn St.,Jesse James,
15320,,Virginia Tech,Jonathan Lewis,
15321,,Florida A&M;,Johnny Holmes,
15322,,Lincoln Col.,Ray MacMurray,
15323,,Boston Col.,Brian Saxton,
15324,,Chadron St.,Joe Planansky,
15325,,Lincoln (MO),John McDaniel,
15326,,LSU,Anthony Johnson,
15327,,Jackson St.,Verlon Biggs,
15328,,USC,Mike Henry ,
15329,,USC,Patrick Turner,
15330,,USC,Manuel Wright,
15331,,Oregon St.,Mike Hass,
15332,,Washington St.,Joe Dahl,
15333,,Boston Col.,Andre Williams,
15334,,Miami (FL),Leon Searcy,
15335,,Texas A&M;,Sam Adams,
15336,,Colorado St.,Rhett Nelson,
15337,,Alcorn St.,Jack Spinks,
15338,,USC,Mort Kaer,
15339,,Texas A&M;,John Kimbrough,
15340,,Truman St.,Jack Robinson,
15341,,Oklahoma St.,Barry Sanders ,
15342,,UCLA,James Washington,
15343,,Arizona St.,Darren Comeaux,
15344,,Truman St.,Leo Petree,
15345,,LSU,Odell Beckham Jr.,
15346,,none,Oke Carlson,
15347,,Georgetown (DC),Fred Sheehan,
15348,,Loyola (LA),Bucky Moore,
15349,,TCU,Darrell Lester,
15350,,Ohio St.,Gerry Krall,
15351,,Arizona St.,Zach Miller,
15352,,Texas A&M;,Martellus Bennett ,
15353,,Michigan St.,Smiley Creswell,
15354,,East. Michigan,Chris Roberson,
15355,,Ohio St.,Tiny Turner,
15356,,East. Washington,Kevin Sargent,
15357,,Minot St.,Terry Falcon,
15358,,West. Maryland,Lou Lassahn,
15359,,Colorado St.,Jason Craft,
15360,,none,Jake Hoffman,
15361,,UNLV,Anton Palepoi,
15362,,Cal Poly-Pomona,Fred Ford,
15363,,Delaware St.,Clarence Weathers,
15364,,Hampton,Onrea Jones,
15365,,Nicholls St.,Dee Thomas,
15366,,East. New Mexico,George Boynton,
15367,,Georgia Tech,Willie Clay,
15368,,Wisc-Stevens Point,Barry Rose,
15369,,UNLV,James Wofford,
15370,,Florida A&M;,Roger Finnie,
15371,,Midwestern St.,Ray Gene Smith,
15372,,Cal Poly-San Luis Obispo,Jimmy Childs,
15373,,Wisc-LaCrosse,Tom Newberry ,
15374,,LSU,Tom Hodson,
15375,,Miami (FL),Anthony Chickillo ,
15376,,USC,Kevin Ellison,
15377,,Los Angeles St.,George Youngblood,
15378,,Hampton,Reggie Doss,
15379,,UCLA,Marcus Reese,
15380,,NE Illinois,Ron Daugherty,
15381,,USC,Jim Rorison,
15382,,Georgia Tech,Anthony Harrison,
15383,,Fresno St.,Ben Jacobs,
15384,,Colorado St.,Gartrell Johnson,
15385,,North Carolina St.,Brian Williams,
15386,,Truman St.,Russell Evans,
15387,,Florida St.,Eric Moore,
15388,,Delaware St.,Darnerien McCants,
15389,,Air Force,Anthony Schlegel,
15390,,Fresno St.,Alan Harper,
15391,,John Carroll,Pat Lahey,
15392,,Kansas St.,Randall Evans,
15393,,Colorado St.,Chet Maeda,
15394,,Boston Col.,Matt Tennant,
15395,,Colorado St.,Kay McFarland,
15396,,Utah St.,Kerwynn Williams,
15397,,Fresno St.,Jason Shirley,
15398,,Oklahoma St.,James White,
15399,,Ala-Birmingham,Jake Arians,
15400,,Johnson C. Smith,Benny Johnson ,
15401,,San Diego St.,Nat Berhe,
15402,,Cal State-Chico,George Maderos ,
15403,,Miami (FL),Phillip Dorsett,
15404,,none,Rick Lackman,
15405,,Air Force,Bryce Fisher,
15406,,none,Ted Murtha,
15407,,none, Riley,
15408,,Penn St.,Mike Alexander,
15409,,La-Monroe,James Folston,
15410,,Bowie St.,Isaac Redman,
15411,,Boston Col.,Jeff Oliver,
15412,,none,Bill Clark,
15413,,Jackson St.,Coy Bacon,
15414,,North Carolina St.,Ian Rafferty,
15415,,NW Oklahoma St.,Brad Christenson,
15416,,UCLA,Jewerl Thomas,
15417,,NW State (LA),Gary Reasons,
15418,,Penn St.,Rich McKenzie,
15419,,Navy,Rob Holmberg,
15420,,McNeese St.,Charles Jefferson,
15421,,McNeese St.,Kavika Pittman,
15422,,Virginia Tech,Nick Becton,
15423,,LSU,Karl Dunbar,
15424,,Florida St.,Willie Jones,
15425,,BYU,Brett Keisel,
15426,,Texas A&M;,Michael Bennett ,
15427,,Norfolk St.,James Roe,
15428,,Arizona St.,Omar Bolden,
15429,,North Carolina St.,David Merritt,
15430,,Texas A&M;,Mack Moore,
15431,,Washington St.,Jason McEndoo,
15432,,Miami (FL),Leonard Myers ,
15433,,Kansas St.,Ron Yankowski,
15434,,USC,David Buehler,
15435,,St. Vincent,Bap Manzini,
15436,,Texas A&M-Commerce;,Alan Veingrad,
15437,,Arizona St.,Davon Coleman,
15438,,Florida St.,Mister Alexander,
15439,,UCLA,Reynaud Moore,
15440,,Boston Col.,Dimp Halloran,
15441,,West. Kentucky,Bobby Sippio,
15442,,USC,Henry Schmidt,
15443,,Texas-El Paso,Clyde Glosson,
15444,,Robert Morris,Tim Hall,
15445,,William & Mary,Tom Mikula,
15446,,Utah St.,Elmer Ward,
15447,,Gustavus Adolphus,Kurt Ploeger,
15448,,Michigan St.,Brad Costello,
15449,,Boston Col.,Alan Miller,
15450,,USC,Verl Lillywhite,
15451,,Washington St.,Frank Akins,
15452,,South Carolina St.,Nate Rivers,
15453,,Miss. Valley St.,Fred Thomas,
15454,,Texas A&M;,Tom Janik,
15455,,Texas A&M;,Tommy Robison,
15456,,Alabama St.,Karl Powe,
15457,,Georgia Tech,Brandon Watts,
15458,,Ohio St.,Tyler Everett,
15459,,Grambling St.,Bruce Radford,
15460,,North Carolina Central,John Baker,
15461,,La-Monroe,Kevin Payne,
15462,,Grambling St.,Anthony Anderson ,
15463,,Sam Houston St.,Howard Satterwhite,
15464,,Michigan St.,Courtney Hawkins,
15465,,NW Oklahoma St.,Percell Gaskins,
15466,,Union (NY),Rich Romer,
15467,,TCU,Drew Ellis,
15468,,Santa Monica College (CA),Ralph Anderson ,
15469,,West. Illinois,John Stadnik,
15470,,USC,Ralph Heywood,
15471,,West Virginia St.,Jim Bailey,
15472,,LSU,Ray Coates,
15473,,Livingstone,Ben Coates,
15474,,Texas A&M;,Robert Wilson,
15475,,Indiana (PA),Ben Jones,
15476,,West. Michigan,Bob Rowe,
15477,,Penn St.,George Reihner,
15478,,Jackson St.,Jim Hayes,
15479,,St. Joseph's (IN),John McGarry,
15480,,Oklahoma St.,Lenzy Pipkins,
15481,,Washington St.,Charlie McBride,
15482,,Washington St.,Ken Greene,
15483,,Idaho St.,Josh Hill,
15484,,none,Vern Thomas,
15485,,Boston Col.,Jeff Yeates,
15486,,Penn St.,Eric Ravotti,
15487,,Mississippi Col.,Larry Suchy,
15488,,LSU,Brandon LaFell,
15489,,San Francisco St.,Frank Duncan,
15490,,Kent St.,Rico Murray,
15491,,Arizona St.,Keith Poole,
15492,,Nicholls St.,Lardarius Webb,
15493,,TCU,Colin Jones,
15494,,Michigan St.,Sherman Lewis,
15495,,Florida St.,Deon Humphrey,
15496,,USC,Jack Kirby,
15497,,San Diego St.,Ephraim Salaam ,
15498,,Texas A&M;,Keith Alex,
15499,,USC,Eric Williams,
15500,,USC,Dennis Shaw,
15501,,Texas Southern,Willie Ellison,
15502,,Michigan St.,Harlon Barnett,
15503,,Virginia Tech,Joe Jones,
15504,,TCU,Hunter Enis,
15505,,Cal State-Fullerton,Marv Williams,
15506,,Youngstown St.,Tim Johnson,
15507,,Md-Eastern Shore,Johnny Sample,
15508,,Georgetown (DC),Tom Golsen,
15509,,Texas A&M;,Aaron Glenn,
15510,,Miami (FL),Chris Myers,
15511,,Boise St.,Jerry Inman,
15512,,USC,Jim Sims,
15513,,Sacramento St.,Daimon Shelton,
15514,,Alcorn St.,Willie McGee,
15515,,UNLV,Ray Crouse,
15516,,Miami (FL),Fred Brown,
15517,,Boston Col.,Ian Silberman,
15518,,Virginia Tech,Bruce Smith,
15519,,Georgetown (DC),Johnny Gilroy,
15520,,La-Monroe,Conrad Clarks,
15521,,Oklahoma St.,John Little,
15522,,Oklahoma St.,Donnie Echols,
15523,,Florida St.,Todd Fordham,
15524,,Hampton,Cordell Taylor,
15525,,Florida A&M;,Kevin Elliott,
15526,,Ohio St.,Orlando Pace,
15527,,Texas-El Paso,Tony Tolbert,
15528,,Tennessee St.,Larry Tharpe,
15529,,Penn St.,Shawn Mayer,
15530,,Utah St.,Donald Penn,
15531,,USC,Jack Campbell,
15532,,LSU,Brad Wing,
15533,,Oklahoma St.,Darrent Williams,
15534,,Penn St.,Sean Farrell,
15535,,Ohio St.,Stan White,
15536,,Tennessee St.,Charley Ferguson ,
15537,,Florida St.,Andrew Datko,
15538,,Texas Southern,B.W. Cheeks,
15539,,Washington St.,Chad Eaton,
15540,,Florida A&M;,Hubert Ginn,
15541,,Michigan St.,Hans Nielsen,
15542,,Ark-Pine Bluff,Charles Ali,
15543,,Ark-Pine Bluff,Terry Nelson,
15544,,Angelo State (TX),Wylie Turner,
15545,,East. Washington,Bob Picard,
15546,,Washington St.,Cliff Marker,
15547,,Georgia Tech,Larry Stallings,
15548,,Alcorn St.,Mike Jones,
15549,,Michigan St.,Marcus Rush,
15550,,USC,Kris Richard,
15551,,USC,Todd Marinovich,
