Player,Tm,Lg,AV,salary,index,college,state
Jason Peters,PHI,NFL,91,"$6,916,666 ",Arkansas State University,Arkansas,AR
Jason Peters,PHI,NFL,91,"$10,666,666 ",Arkansas State University,Arkansas,AR
Adrian Peterson,TOT,NFL,91,"$12,955,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,TOT,NFL,91,"$12,955,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,TOT,NFL,91,"$12,955,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,TOT,NFL,91,"$12,955,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,TOT,NFL,91,"$12,705,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,TOT,NFL,91,"$12,705,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,TOT,NFL,91,"$13,900,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,TOT,NFL,91,"$13,900,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,TOT,NFL,91,"$14,400,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,TOT,NFL,91,"$14,400,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,TOT,NFL,91,"$15,400,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,TOT,NFL,91,"$15,400,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,TOT,NFL,91,"$12,000,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,TOT,NFL,91,"$12,000,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,CHI,NFL,0,"$12,955,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,CHI,NFL,0,"$12,955,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,CHI,NFL,0,"$12,955,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,CHI,NFL,0,"$12,955,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,CHI,NFL,0,"$12,705,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,CHI,NFL,0,"$12,705,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,CHI,NFL,0,"$13,900,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,CHI,NFL,0,"$13,900,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,CHI,NFL,0,"$14,400,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,CHI,NFL,0,"$14,400,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,CHI,NFL,0,"$15,400,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,CHI,NFL,0,"$15,400,000 ",Georgia Southern University,Georgia Southern,GA
Adrian Peterson,CHI,NFL,0,"$12,000,000 ",East Oklahoma State College,Oklahoma,OK
Adrian Peterson,CHI,NFL,0,"$12,000,000 ",Georgia Southern University,Georgia Southern,GA
Richard Sherman,TOT,NFL,91,"$3,676,606 ",Stanford University,Stanford,CA
Richard Sherman,TOT,NFL,91,"$12,200,000 ",Stanford University,Stanford,CA
Richard Sherman,TOT,NFL,91,"$14,769,000 ",Stanford University,Stanford,CA
Richard Sherman,TOT,NFL,91,"$13,631,000 ",Stanford University,Stanford,CA
Richard Sherman,TOT,NFL,91,"$6,800,000 ",Stanford University,Stanford,CA
Duane Brown,TOT,NFL,89,"$1,807,500 ",,Virginia Tech,
Duane Brown,TOT,NFL,89,"$1,807,500 ",,Virginia Tech,
Duane Brown,TOT,NFL,89,"$4,582,250 ",,Virginia Tech,
Duane Brown,TOT,NFL,89,"$5,000,000 ",,Virginia Tech,
Duane Brown,TOT,NFL,89,"$8,500,000 ",,Virginia Tech,
Duane Brown,TOT,NFL,89,"$9,500,000 ",,Virginia Tech,
Duane Brown,TOT,NFL,89,"$9,500,000 ",,Virginia Tech,
Duane Brown,TOT,NFL,89,"$4,976,470 ",,Virginia Tech,
Duane Brown,TOT,NFL,89,"$8,250,000 ",,Virginia Tech,
Darrelle Revis,TOT,NFL,88,"$11,265,916 ",University of Pittsburgh,Pittsburgh,PA
Darrelle Revis,TOT,NFL,88,"$11,265,916 ",University of Pittsburgh,Pittsburgh,PA
Darrelle Revis,TOT,NFL,88,"$11,765,916 ",University of Pittsburgh,Pittsburgh,PA
Darrelle Revis,TOT,NFL,88,"$16,000,000 ",University of Pittsburgh,Pittsburgh,PA
Darrelle Revis,TOT,NFL,88,"$7,000,000 ",University of Pittsburgh,Pittsburgh,PA
Darrelle Revis,TOT,NFL,88,"$16,000,000 ",University of Pittsburgh,Pittsburgh,PA
Darrelle Revis,TOT,NFL,88,"$17,000,000 ",University of Pittsburgh,Pittsburgh,PA
Terrell Suggs,RAV,NFL,88,"$10,020,000 ",,Arizona St.,
Terrell Suggs,RAV,NFL,88,"$10,020,000 ",,Arizona St.,
Terrell Suggs,RAV,NFL,88,"$11,520,000 ",,Arizona St.,
Terrell Suggs,RAV,NFL,88,"$13,020,000 ",,Arizona St.,
Terrell Suggs,RAV,NFL,88,"$7,800,000 ",,Arizona St.,
Terrell Suggs,RAV,NFL,88,"$3,950,000 ",,Arizona St.,
Terrell Suggs,RAV,NFL,88,"$7,450,000 ",,Arizona St.,
Terrell Suggs,RAV,NFL,88,"$6,950,000 ",,Arizona St.,
Terrell Suggs,RAV,NFL,88,"$6,950,000 ",,Arizona St.,
Joe Staley,SFO,NFL,87,"$2,159,750 ",Central Michigan University,Central Michigan,MI
Joe Staley,SFO,NFL,87,"$2,159,750 ",Central Michigan University,Central Michigan,MI
Joe Staley,SFO,NFL,87,"$2,500,000 ",Central Michigan University,Central Michigan,MI
Joe Staley,SFO,NFL,87,"$2,800,000 ",Central Michigan University,Central Michigan,MI
Joe Staley,SFO,NFL,87,"$3,400,000 ",Central Michigan University,Central Michigan,MI
Joe Staley,SFO,NFL,87,"$7,600,000 ",Central Michigan University,Central Michigan,MI
Joe Staley,SFO,NFL,87,"$8,300,000 ",Central Michigan University,Central Michigan,MI
Joe Staley,SFO,NFL,87,"$11,056,250 ",Central Michigan University,Central Michigan,MI
Joe Staley,SFO,NFL,87,"$10,950,000 ",Central Michigan University,Central Michigan,MI
Frank Gore,TOT,NFL,86,"$7,033,000 ",,Miami (FL),
Frank Gore,TOT,NFL,86,"$7,033,000 ",,Miami (FL),
Frank Gore,TOT,NFL,86,"$6,000,000 ",,Miami (FL),
Frank Gore,TOT,NFL,86,"$6,450,000 ",,Miami (FL),
Frank Gore,TOT,NFL,86,"$6,450,000 ",,Miami (FL),
Frank Gore,TOT,NFL,86,"$4,500,000 ",,Miami (FL),
Frank Gore,TOT,NFL,86,"$4,000,000 ",,Miami (FL),
Frank Gore,TOT,NFL,86,"$3,500,000 ",,Miami (FL),
Frank Gore,TOT,NFL,86,"$1,105,000 ",,Miami (FL),
Alex Mack,TOT,NFL,86,"$1,974,000 ",California Lutheran University,California,CA
Alex Mack,TOT,NFL,86,"$1,974,000 ",California Lutheran University,California,CA
Alex Mack,TOT,NFL,86,"$3,203,000 ",California Lutheran University,California,CA
Alex Mack,TOT,NFL,86,"$5,032,000 ",California Lutheran University,California,CA
Alex Mack,TOT,NFL,86,"$10,000,000 ",California Lutheran University,California,CA
Alex Mack,TOT,NFL,86,"$8,000,000 ",California Lutheran University,California,CA
Alex Mack,TOT,NFL,86,"$4,050,000 ",California Lutheran University,California,CA
Alex Mack,TOT,NFL,86,"$8,300,000 ",California Lutheran University,California,CA
Alex Mack,TOT,NFL,86,"$11,050,000 ",California Lutheran University,California,CA
Carson Palmer,TOT,NFL,86,"$2,500,000 ",,USC,
Carson Palmer,TOT,NFL,86,"$2,500,000 ",,USC,
Carson Palmer,TOT,NFL,86,"$3,160,000 ",,USC,
Carson Palmer,TOT,NFL,86,"$4,000,000 ",,USC,
Carson Palmer,TOT,NFL,86,"$13,000,000 ",,USC,
Carson Palmer,TOT,NFL,86,"$7,375,000 ",,USC,
Carson Palmer,TOT,NFL,86,"$18,375,000 ",,USC,
Carson Palmer,TOT,NFL,86,"$24,125,000 ",,USC,
Joe Thomas,CLE,NFL,86,"$15,960,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,CLE,NFL,86,"$15,960,000 ",,South Carolina St.,
Joe Thomas,CLE,NFL,86,"$15,960,000 ",,Miss. Valley St.,
Joe Thomas,CLE,NFL,86,"$15,960,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,CLE,NFL,86,"$15,960,000 ",,South Carolina St.,
Joe Thomas,CLE,NFL,86,"$15,960,000 ",,Miss. Valley St.,
Joe Thomas,CLE,NFL,86,"$13,560,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,CLE,NFL,86,"$13,560,000 ",,South Carolina St.,
Joe Thomas,CLE,NFL,86,"$13,560,000 ",,Miss. Valley St.,
Joe Thomas,CLE,NFL,86,"$11,400,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,CLE,NFL,86,"$11,400,000 ",,South Carolina St.,
Joe Thomas,CLE,NFL,86,"$11,400,000 ",,Miss. Valley St.,
Joe Thomas,CLE,NFL,86,"$12,300,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,CLE,NFL,86,"$12,300,000 ",,South Carolina St.,
Joe Thomas,CLE,NFL,86,"$12,300,000 ",,Miss. Valley St.,
Joe Thomas,CLE,NFL,86,"$10,200,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,CLE,NFL,86,"$10,200,000 ",,South Carolina St.,
Joe Thomas,CLE,NFL,86,"$10,200,000 ",,Miss. Valley St.,
Joe Thomas,CLE,NFL,86,"$9,500,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,CLE,NFL,86,"$9,500,000 ",,South Carolina St.,
Joe Thomas,CLE,NFL,86,"$9,500,000 ",,Miss. Valley St.,
Joe Thomas,CLE,NFL,86,"$13,750,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,CLE,NFL,86,"$13,750,000 ",,South Carolina St.,
Joe Thomas,CLE,NFL,86,"$13,750,000 ",,Miss. Valley St.,
Joe Thomas,CLE,NFL,86,"$1,275,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,CLE,NFL,86,"$1,275,000 ",,South Carolina St.,
Joe Thomas,CLE,NFL,86,"$1,275,000 ",,Miss. Valley St.,
Joe Thomas,TOT,NFL,9,"$15,960,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,TOT,NFL,9,"$15,960,000 ",,South Carolina St.,
Joe Thomas,TOT,NFL,9,"$15,960,000 ",,Miss. Valley St.,
Joe Thomas,TOT,NFL,9,"$15,960,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,TOT,NFL,9,"$15,960,000 ",,South Carolina St.,
Joe Thomas,TOT,NFL,9,"$15,960,000 ",,Miss. Valley St.,
Joe Thomas,TOT,NFL,9,"$13,560,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,TOT,NFL,9,"$13,560,000 ",,South Carolina St.,
Joe Thomas,TOT,NFL,9,"$13,560,000 ",,Miss. Valley St.,
Joe Thomas,TOT,NFL,9,"$11,400,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,TOT,NFL,9,"$11,400,000 ",,South Carolina St.,
Joe Thomas,TOT,NFL,9,"$11,400,000 ",,Miss. Valley St.,
Joe Thomas,TOT,NFL,9,"$12,300,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,TOT,NFL,9,"$12,300,000 ",,South Carolina St.,
Joe Thomas,TOT,NFL,9,"$12,300,000 ",,Miss. Valley St.,
Joe Thomas,TOT,NFL,9,"$10,200,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,TOT,NFL,9,"$10,200,000 ",,South Carolina St.,
Joe Thomas,TOT,NFL,9,"$10,200,000 ",,Miss. Valley St.,
Joe Thomas,TOT,NFL,9,"$9,500,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,TOT,NFL,9,"$9,500,000 ",,South Carolina St.,
Joe Thomas,TOT,NFL,9,"$9,500,000 ",,Miss. Valley St.,
Joe Thomas,TOT,NFL,9,"$13,750,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,TOT,NFL,9,"$13,750,000 ",,South Carolina St.,
Joe Thomas,TOT,NFL,9,"$13,750,000 ",,Miss. Valley St.,
Joe Thomas,TOT,NFL,9,"$1,275,000 ",University of Wisconsin at La Crosse,Wisconsin,WI
Joe Thomas,TOT,NFL,9,"$1,275,000 ",,South Carolina St.,
Joe Thomas,TOT,NFL,9,"$1,275,000 ",,Miss. Valley St.,
Peyton Manning,TOT,NFL,85,"$16,000,000 ",East Tennessee State University,Tennessee,TN
Peyton Manning,TOT,NFL,85,"$16,000,000 ",East Tennessee State University,Tennessee,TN
Peyton Manning,TOT,NFL,85,"$18,000,000 ",East Tennessee State University,Tennessee,TN
Peyton Manning,TOT,NFL,85,"$17,500,000 ",East Tennessee State University,Tennessee,TN
Peyton Manning,TOT,NFL,85,"$17,500,000 ",East Tennessee State University,Tennessee,TN
Peyton Manning,TOT,NFL,85,"$17,500,000 ",East Tennessee State University,Tennessee,TN
Earl Thomas,SEA,NFL,85,"$4,066,075 ",Houston Baptist University,Houston,TX
Earl Thomas,SEA,NFL,85,"$4,066,075 ",North Central Texas College,Texas,TX
Earl Thomas,SEA,NFL,85,"$4,066,075 ",Houston Baptist University,Houston,TX
Earl Thomas,SEA,NFL,85,"$4,066,075 ",North Central Texas College,Texas,TX
Earl Thomas,SEA,NFL,85,"$1,848,215 ",Houston Baptist University,Houston,TX
Earl Thomas,SEA,NFL,85,"$1,848,215 ",North Central Texas College,Texas,TX
Earl Thomas,SEA,NFL,85,"$2,898,215 ",Houston Baptist University,Houston,TX
Earl Thomas,SEA,NFL,85,"$2,898,215 ",North Central Texas College,Texas,TX
Earl Thomas,SEA,NFL,85,"$7,373,215 ",Houston Baptist University,Houston,TX
Earl Thomas,SEA,NFL,85,"$7,373,215 ",North Central Texas College,Texas,TX
Earl Thomas,SEA,NFL,85,"$7,400,000 ",Houston Baptist University,Houston,TX
Earl Thomas,SEA,NFL,85,"$7,400,000 ",North Central Texas College,Texas,TX
Earl Thomas,SEA,NFL,85,"$9,900,000 ",Houston Baptist University,Houston,TX
Earl Thomas,SEA,NFL,85,"$9,900,000 ",North Central Texas College,Texas,TX
Earl Thomas,SEA,NFL,85,"$10,400,000 ",Houston Baptist University,Houston,TX
Earl Thomas,SEA,NFL,85,"$10,400,000 ",North Central Texas College,Texas,TX
Earl Thomas,SEA,NFL,85,"$10,400,000 ",Houston Baptist University,Houston,TX
Earl Thomas,SEA,NFL,85,"$10,400,000 ",North Central Texas College,Texas,TX
Lawrence Timmons,TOT,NFL,84,"$5,378,750 ",,Florida St.,
Lawrence Timmons,TOT,NFL,84,"$5,378,750 ",,Florida St.,
Lawrence Timmons,TOT,NFL,84,"$3,985,000 ",,Florida St.,
Lawrence Timmons,TOT,NFL,84,"$5,816,250 ",,Florida St.,
Lawrence Timmons,TOT,NFL,84,"$11,816,250 ",,Florida St.,
Lawrence Timmons,TOT,NFL,84,"$9,251,250 ",,Florida St.,
Lawrence Timmons,TOT,NFL,84,"$15,131,250 ",,Florida St.,
Lawrence Timmons,TOT,NFL,84,"$3,716,176 ",,Florida St.,
Ryan Kalil,CAR,NFL,83,"$4,600,000 ",,USC,
Ryan Kalil,CAR,NFL,83,"$4,600,000 ",,USC,
Ryan Kalil,CAR,NFL,83,"$5,350,000 ",,USC,
Ryan Kalil,CAR,NFL,83,"$6,400,000 ",,USC,
Ryan Kalil,CAR,NFL,83,"$7,284,000 ",,USC,
Ryan Kalil,CAR,NFL,83,"$11,795,000 ",,USC,
Ryan Kalil,CAR,NFL,83,"$11,829,000 ",,USC,
Ryan Kalil,CAR,NFL,83,"$8,079,000 ",,USC,
Ryan Kalil,CAR,NFL,83,"$12,529,000 ",,USC,
Logan Mankins,TOT,NFL,83,"$5,500,000 ",,Fresno St.,
Logan Mankins,TOT,NFL,83,"$5,500,000 ",,Fresno St.,
Logan Mankins,TOT,NFL,83,"$7,000,000 ",,Fresno St.,
Logan Mankins,TOT,NFL,83,"$10,000,000 ",,Fresno St.,
Logan Mankins,TOT,NFL,83,"$6,250,000 ",,Fresno St.,
Logan Mankins,TOT,NFL,83,"$7,000,000 ",,Fresno St.,
Tyron Smith,DAL,NFL,83,"$2,272,018 ",,USC,
Tyron Smith,DAL,NFL,83,"$2,272,018 ",,USC,
Tyron Smith,DAL,NFL,83,"$2,840,022 ",,USC,
Tyron Smith,DAL,NFL,83,"$3,408,027 ",,USC,
Tyron Smith,DAL,NFL,83,"$4,976,031 ",,USC,
Tyron Smith,DAL,NFL,83,"$5,039,000 ",,USC,
Tyron Smith,DAL,NFL,83,"$6,800,000 ",,USC,
Tyron Smith,DAL,NFL,83,"$8,820,000 ",,USC,
Tyron Smith,DAL,NFL,83,"$17,545,000 ",,USC,
Rob Gronkowski,NWE,NFL,82,"$1,720,000 ",Arizona State University,Arizona,AZ
Rob Gronkowski,NWE,NFL,82,"$1,720,000 ",Arizona State University,Arizona,AZ
Rob Gronkowski,NWE,NFL,82,"$2,660,000 ",Arizona State University,Arizona,AZ
Rob Gronkowski,NWE,NFL,82,"$2,750,000 ",Arizona State University,Arizona,AZ
Rob Gronkowski,NWE,NFL,82,"$5,400,000 ",Arizona State University,Arizona,AZ
Rob Gronkowski,NWE,NFL,82,"$8,650,000 ",Arizona State University,Arizona,AZ
Rob Gronkowski,NWE,NFL,82,"$6,618,750 ",Arizona State University,Arizona,AZ
Rob Gronkowski,NWE,NFL,82,"$6,500,000 ",Arizona State University,Arizona,AZ
Rob Gronkowski,NWE,NFL,82,"$10,859,375 ",Arizona State University,Arizona,AZ
Jordy Nelson,TOT,NFL,82,"$1,900,000 ",,Kansas St.,
Jordy Nelson,TOT,NFL,82,"$1,900,000 ",,Kansas St.,
Jordy Nelson,TOT,NFL,82,"$3,825,000 ",,Kansas St.,
Jordy Nelson,TOT,NFL,82,"$3,975,000 ",,Kansas St.,
Jordy Nelson,TOT,NFL,82,"$5,925,000 ",,Kansas St.,
Jordy Nelson,TOT,NFL,82,"$4,600,000 ",,Kansas St.,
Jordy Nelson,TOT,NFL,82,"$8,300,000 ",,Kansas St.,
Jordy Nelson,TOT,NFL,82,"$11,550,000 ",,Kansas St.,
Jordy Nelson,TOT,NFL,82,"$9,168,750 ",,Kansas St.,
DeSean Jackson,TOT,NFL,81,"$938,250 ",California Lutheran University,California,CA
DeSean Jackson,TOT,NFL,81,"$938,250 ",California Lutheran University,California,CA
DeSean Jackson,TOT,NFL,81,"$3,000,000 ",California Lutheran University,California,CA
DeSean Jackson,TOT,NFL,81,"$9,000,000 ",California Lutheran University,California,CA
DeSean Jackson,TOT,NFL,81,"$4,250,000 ",California Lutheran University,California,CA
DeSean Jackson,TOT,NFL,81,"$9,250,000 ",California Lutheran University,California,CA
DeSean Jackson,TOT,NFL,81,"$9,250,000 ",California Lutheran University,California,CA
DeSean Jackson,TOT,NFL,81,"$12,500,000 ",California Lutheran University,California,CA
DeSean Jackson,TOT,NFL,81,"$11,000,000 ",California Lutheran University,California,CA
Max Unger,TOT,NFL,81,"$849,500 ",Oregon State University,Oregon,OR
Max Unger,TOT,NFL,81,"$849,500 ",Oregon State University,Oregon,OR
Max Unger,TOT,NFL,81,"$3,962,500 ",Oregon State University,Oregon,OR
Max Unger,TOT,NFL,81,"$6,000,000 ",Oregon State University,Oregon,OR
Max Unger,TOT,NFL,81,"$6,100,000 ",Oregon State University,Oregon,OR
Max Unger,TOT,NFL,81,"$3,000,000 ",Oregon State University,Oregon,OR
Max Unger,TOT,NFL,81,"$4,356,240 ",Oregon State University,Oregon,OR
Max Unger,TOT,NFL,81,"$7,400,000 ",Oregon State University,Oregon,OR
Max Unger,TOT,NFL,81,"$8,000,000 ",Oregon State University,Oregon,OR
Kyle Williams,BUF,NFL,81,"$3,950,000 ",,USC,
Kyle Williams,BUF,NFL,81,"$3,950,000 ",,LSU,
Kyle Williams,BUF,NFL,81,"$3,950,000 ",,Arizona St.,
Kyle Williams,BUF,NFL,81,"$3,950,000 ",,USC,
Kyle Williams,BUF,NFL,81,"$3,950,000 ",,LSU,
Kyle Williams,BUF,NFL,81,"$3,950,000 ",,Arizona St.,
Kyle Williams,BUF,NFL,81,"$5,950,000 ",,USC,
Kyle Williams,BUF,NFL,81,"$5,950,000 ",,LSU,
Kyle Williams,BUF,NFL,81,"$5,950,000 ",,Arizona St.,
Kyle Williams,BUF,NFL,81,"$5,805,000 ",,USC,
Kyle Williams,BUF,NFL,81,"$5,805,000 ",,LSU,
Kyle Williams,BUF,NFL,81,"$5,805,000 ",,Arizona St.,
Kyle Williams,BUF,NFL,81,"$6,250,000 ",,USC,
Kyle Williams,BUF,NFL,81,"$6,250,000 ",,LSU,
Kyle Williams,BUF,NFL,81,"$6,250,000 ",,Arizona St.,
Kyle Williams,BUF,NFL,81,"$6,950,000 ",,USC,
Kyle Williams,BUF,NFL,81,"$6,950,000 ",,LSU,
Kyle Williams,BUF,NFL,81,"$6,950,000 ",,Arizona St.,
Kyle Williams,BUF,NFL,81,"$6,250,000 ",,USC,
Kyle Williams,BUF,NFL,81,"$6,250,000 ",,LSU,
Kyle Williams,BUF,NFL,81,"$6,250,000 ",,Arizona St.,
Kyle Williams,BUF,NFL,81,"$8,300,000 ",,USC,
Kyle Williams,BUF,NFL,81,"$8,300,000 ",,LSU,
Kyle Williams,BUF,NFL,81,"$8,300,000 ",,Arizona St.,
Kyle Williams,BUF,NFL,81,"$5,500,000 ",,USC,
Kyle Williams,BUF,NFL,81,"$5,500,000 ",,LSU,
Kyle Williams,BUF,NFL,81,"$5,500,000 ",,Arizona St.,
Kyle Williams,TOT,NFL,6,"$3,950,000 ",,USC,
Kyle Williams,TOT,NFL,6,"$3,950,000 ",,LSU,
Kyle Williams,TOT,NFL,6,"$3,950,000 ",,Arizona St.,
Kyle Williams,TOT,NFL,6,"$3,950,000 ",,USC,
Kyle Williams,TOT,NFL,6,"$3,950,000 ",,LSU,
Kyle Williams,TOT,NFL,6,"$3,950,000 ",,Arizona St.,
Kyle Williams,TOT,NFL,6,"$5,950,000 ",,USC,
Kyle Williams,TOT,NFL,6,"$5,950,000 ",,LSU,
Kyle Williams,TOT,NFL,6,"$5,950,000 ",,Arizona St.,
Kyle Williams,TOT,NFL,6,"$5,805,000 ",,USC,
Kyle Williams,TOT,NFL,6,"$5,805,000 ",,LSU,
Kyle Williams,TOT,NFL,6,"$5,805,000 ",,Arizona St.,
Kyle Williams,TOT,NFL,6,"$6,250,000 ",,USC,
Kyle Williams,TOT,NFL,6,"$6,250,000 ",,LSU,
Kyle Williams,TOT,NFL,6,"$6,250,000 ",,Arizona St.,
Kyle Williams,TOT,NFL,6,"$6,950,000 ",,USC,
Kyle Williams,TOT,NFL,6,"$6,950,000 ",,LSU,
Kyle Williams,TOT,NFL,6,"$6,950,000 ",,Arizona St.,
Kyle Williams,TOT,NFL,6,"$6,250,000 ",,USC,
Kyle Williams,TOT,NFL,6,"$6,250,000 ",,LSU,
Kyle Williams,TOT,NFL,6,"$6,250,000 ",,Arizona St.,
Kyle Williams,TOT,NFL,6,"$8,300,000 ",,USC,
Kyle Williams,TOT,NFL,6,"$8,300,000 ",,LSU,
Kyle Williams,TOT,NFL,6,"$8,300,000 ",,Arizona St.,
Kyle Williams,TOT,NFL,6,"$5,500,000 ",,USC,
Kyle Williams,TOT,NFL,6,"$5,500,000 ",,LSU,
Kyle Williams,TOT,NFL,6,"$5,500,000 ",,Arizona St.,
Kyle Williams,SEA,NFL,1,"$3,950,000 ",,USC,
Kyle Williams,SEA,NFL,1,"$3,950,000 ",,LSU,
Kyle Williams,SEA,NFL,1,"$3,950,000 ",,Arizona St.,
Kyle Williams,SEA,NFL,1,"$3,950,000 ",,USC,
Kyle Williams,SEA,NFL,1,"$3,950,000 ",,LSU,
Kyle Williams,SEA,NFL,1,"$3,950,000 ",,Arizona St.,
Kyle Williams,SEA,NFL,1,"$5,950,000 ",,USC,
Kyle Williams,SEA,NFL,1,"$5,950,000 ",,LSU,
Kyle Williams,SEA,NFL,1,"$5,950,000 ",,Arizona St.,
Kyle Williams,SEA,NFL,1,"$5,805,000 ",,USC,
Kyle Williams,SEA,NFL,1,"$5,805,000 ",,LSU,
Kyle Williams,SEA,NFL,1,"$5,805,000 ",,Arizona St.,
Kyle Williams,SEA,NFL,1,"$6,250,000 ",,USC,
Kyle Williams,SEA,NFL,1,"$6,250,000 ",,LSU,
Kyle Williams,SEA,NFL,1,"$6,250,000 ",,Arizona St.,
Kyle Williams,SEA,NFL,1,"$6,950,000 ",,USC,
Kyle Williams,SEA,NFL,1,"$6,950,000 ",,LSU,
Kyle Williams,SEA,NFL,1,"$6,950,000 ",,Arizona St.,
Kyle Williams,SEA,NFL,1,"$6,250,000 ",,USC,
Kyle Williams,SEA,NFL,1,"$6,250,000 ",,LSU,
Kyle Williams,SEA,NFL,1,"$6,250,000 ",,Arizona St.,
Kyle Williams,SEA,NFL,1,"$8,300,000 ",,USC,
Kyle Williams,SEA,NFL,1,"$8,300,000 ",,LSU,
Kyle Williams,SEA,NFL,1,"$8,300,000 ",,Arizona St.,
Kyle Williams,SEA,NFL,1,"$5,500,000 ",,USC,
Kyle Williams,SEA,NFL,1,"$5,500,000 ",,LSU,
Kyle Williams,SEA,NFL,1,"$5,500,000 ",,Arizona St.,
Ryan Fitzpatrick,TOT,NFL,80,"$5,610,000 ",Harvard University,Harvard,MA
Ryan Fitzpatrick,TOT,NFL,80,"$5,610,000 ",Harvard University,Harvard,MA
Ryan Fitzpatrick,TOT,NFL,80,"$6,000,000 ",Harvard University,Harvard,MA
Ryan Fitzpatrick,TOT,NFL,80,"$2,375,000 ",Harvard University,Harvard,MA
Ryan Fitzpatrick,TOT,NFL,80,"$3,375,000 ",Harvard University,Harvard,MA
Ryan Fitzpatrick,TOT,NFL,80,"$3,250,000 ",Harvard University,Harvard,MA
Ryan Fitzpatrick,TOT,NFL,80,"$7,000,000 ",Harvard University,Harvard,MA
Ryan Fitzpatrick,TOT,NFL,80,"$3,675,000 ",Harvard University,Harvard,MA
Ryan Fitzpatrick,TOT,NFL,80,"$3,300,000 ",Harvard University,Harvard,MA
A.J. Green,CIN,NFL,80,"$3,579,655 ",Coastal Georgia Community College,Georgia,GA
A.J. Green,CIN,NFL,80,"$3,579,655 ",Coastal Georgia Community College,Georgia,GA
A.J. Green,CIN,NFL,80,"$4,474,568 ",Coastal Georgia Community College,Georgia,GA
A.J. Green,CIN,NFL,80,"$5,369,481 ",Coastal Georgia Community College,Georgia,GA
A.J. Green,CIN,NFL,80,"$6,264,394 ",Coastal Georgia Community College,Georgia,GA
A.J. Green,CIN,NFL,80,"$14,750,000 ",Coastal Georgia Community College,Georgia,GA
A.J. Green,CIN,NFL,80,"$13,000,000 ",Coastal Georgia Community College,Georgia,GA
A.J. Green,CIN,NFL,80,"$13,500,000 ",Coastal Georgia Community College,Georgia,GA
A.J. Green,CIN,NFL,80,"$13,750,000 ",Coastal Georgia Community College,Georgia,GA
Maurkice Pouncey,PIT,NFL,80,"$5,473,625 ",Central Florida Community College,Florida,FL
Maurkice Pouncey,PIT,NFL,80,"$5,473,625 ",Central Florida Community College,Florida,FL
Maurkice Pouncey,PIT,NFL,80,"$2,166,750 ",Central Florida Community College,Florida,FL
Maurkice Pouncey,PIT,NFL,80,"$2,527,875 ",Central Florida Community College,Florida,FL
