,Player,salary,college,state,AV
462,Joe Thomas,"$11,400,000  ",South Carolina St.,,9
463,Joe Thomas,"$11,400,000  ",Miss. Valley St.,,9
464,Joe Thomas,"$12,300,000  ",Wisconsin,WI,9
465,Joe Thomas,"$12,300,000  ",South Carolina St.,,9
466,Joe Thomas,"$12,300,000  ",Miss. Valley St.,,9
467,Joe Thomas,"$10,200,000  ",Wisconsin,WI,9
468,Joe Thomas,"$10,200,000  ",South Carolina St.,,9
469,Joe Thomas,"$10,200,000  ",Miss. Valley St.,,9
470,Joe Thomas,"$9,500,000  ",Wisconsin,WI,9
471,Joe Thomas,"$9,500,000  ",South Carolina St.,,9
472,Joe Thomas,"$9,500,000  ",Miss. Valley St.,,9
473,Joe Thomas,"$13,750,000  ",Wisconsin,WI,9
474,Joe Thomas,"$13,750,000  ",South Carolina St.,,9
475,Joe Thomas,"$13,750,000  ",Miss. Valley St.,,9
476,Joe Thomas,"$1,275,000  ",Wisconsin,WI,9
477,Joe Thomas,"$1,275,000  ",South Carolina St.,,9
478,Joe Thomas,"$1,275,000  ",Miss. Valley St.,,9
479,Peyton Manning,"$16,000,000  ",Tennessee,TN,85
480,Peyton Manning,"$16,000,000  ",Tennessee,TN,85
481,Peyton Manning,"$18,000,000  ",Tennessee,TN,85
482,Peyton Manning,"$17,500,000  ",Tennessee,TN,85
483,Peyton Manning,"$17,500,000  ",Tennessee,TN,85
484,Peyton Manning,"$17,500,000  ",Tennessee,TN,85
485,Earl Thomas,"$4,066,075  ",Houston,TX,85
486,Earl Thomas,"$4,066,075  ",Texas,TX,85
487,Earl Thomas,"$4,066,075  ",Houston,TX,85
488,Earl Thomas,"$4,066,075  ",Texas,TX,85
489,Earl Thomas,"$1,848,215  ",Houston,TX,85
490,Earl Thomas,"$1,848,215  ",Texas,TX,85
491,Earl Thomas,"$2,898,215  ",Houston,TX,85
492,Earl Thomas,"$2,898,215  ",Texas,TX,85
493,Earl Thomas,"$7,373,215  ",Houston,TX,85
494,Earl Thomas,"$7,373,215  ",Texas,TX,85
495,Earl Thomas,"$7,400,000  ",Houston,TX,85
496,Earl Thomas,"$7,400,000  ",Texas,TX,85
497,Earl Thomas,"$9,900,000  ",Houston,TX,85
498,Earl Thomas,"$9,900,000  ",Texas,TX,85
499,Earl Thomas,"$10,400,000  ",Houston,TX,85
500,Earl Thomas,"$10,400,000  ",Texas,TX,85
501,Earl Thomas,"$10,400,000  ",Houston,TX,85
502,Earl Thomas,"$10,400,000  ",Texas,TX,85
503,Lawrence Timmons,"$5,378,750  ",Florida St.,,84
504,Lawrence Timmons,"$5,378,750  ",Florida St.,,84
505,Lawrence Timmons,"$3,985,000  ",Florida St.,,84
506,Lawrence Timmons,"$5,816,250  ",Florida St.,,84
507,Lawrence Timmons,"$11,816,250  ",Florida St.,,84
508,Lawrence Timmons,"$9,251,250  ",Florida St.,,84
509,Lawrence Timmons,"$15,131,250  ",Florida St.,,84
510,Lawrence Timmons,"$3,716,176  ",Florida St.,,84
511,Ryan Kalil,"$4,600,000  ",USC,,83
512,Ryan Kalil,"$4,600,000  ",USC,,83
513,Ryan Kalil,"$5,350,000  ",USC,,83
514,Ryan Kalil,"$6,400,000  ",USC,,83
515,Ryan Kalil,"$7,284,000  ",USC,,83
516,Ryan Kalil,"$11,795,000  ",USC,,83
517,Ryan Kalil,"$11,829,000  ",USC,,83
518,Ryan Kalil,"$8,079,000  ",USC,,83
519,Ryan Kalil,"$12,529,000  ",USC,,83
520,Logan Mankins,"$5,500,000  ",Fresno St.,,83
521,Logan Mankins,"$5,500,000  ",Fresno St.,,83
522,Logan Mankins,"$7,000,000  ",Fresno St.,,83
523,Logan Mankins,"$10,000,000  ",Fresno St.,,83
524,Logan Mankins,"$6,250,000  ",Fresno St.,,83
525,Logan Mankins,"$7,000,000  ",Fresno St.,,83
526,Tyron Smith,"$2,272,018  ",USC,,83
527,Tyron Smith,"$2,272,018  ",USC,,83
528,Tyron Smith,"$2,840,022  ",USC,,83
529,Tyron Smith,"$3,408,027  ",USC,,83
530,Tyron Smith,"$4,976,031  ",USC,,83
531,Tyron Smith,"$5,039,000  ",USC,,83
532,Tyron Smith,"$6,800,000  ",USC,,83
533,Tyron Smith,"$8,820,000  ",USC,,83
534,Tyron Smith,"$17,545,000  ",USC,,83
535,Rob Gronkowski,"$1,720,000  ",Arizona,AZ,82
536,Rob Gronkowski,"$1,720,000  ",Arizona,AZ,82
537,Rob Gronkowski,"$2,660,000  ",Arizona,AZ,82
538,Rob Gronkowski,"$2,750,000  ",Arizona,AZ,82
539,Rob Gronkowski,"$5,400,000  ",Arizona,AZ,82
540,Rob Gronkowski,"$8,650,000  ",Arizona,AZ,82
541,Rob Gronkowski,"$6,618,750  ",Arizona,AZ,82
542,Rob Gronkowski,"$6,500,000  ",Arizona,AZ,82
543,Rob Gronkowski,"$10,859,375  ",Arizona,AZ,82
544,Jordy Nelson,"$1,900,000  ",Kansas St.,,82
545,Jordy Nelson,"$1,900,000  ",Kansas St.,,82
546,Jordy Nelson,"$3,825,000  ",Kansas St.,,82
547,Jordy Nelson,"$3,975,000  ",Kansas St.,,82
548,Jordy Nelson,"$5,925,000  ",Kansas St.,,82
549,Jordy Nelson,"$4,600,000  ",Kansas St.,,82
550,Jordy Nelson,"$8,300,000  ",Kansas St.,,82
551,Jordy Nelson,"$11,550,000  ",Kansas St.,,82
552,Jordy Nelson,"$9,168,750  ",Kansas St.,,82
553,DeSean Jackson,"$938,250  ",California,CA,81
554,DeSean Jackson,"$938,250  ",California,CA,81
555,DeSean Jackson,"$3,000,000  ",California,CA,81
556,DeSean Jackson,"$9,000,000  ",California,CA,81
557,DeSean Jackson,"$4,250,000  ",California,CA,81
558,DeSean Jackson,"$9,250,000  ",California,CA,81
559,DeSean Jackson,"$9,250,000  ",California,CA,81
560,DeSean Jackson,"$12,500,000  ",California,CA,81
561,DeSean Jackson,"$11,000,000  ",California,CA,81
562,Max Unger,"$849,500  ",Oregon,OR,81
563,Max Unger,"$849,500  ",Oregon,OR,81
564,Max Unger,"$3,962,500  ",Oregon,OR,81
565,Max Unger,"$6,000,000  ",Oregon,OR,81
566,Max Unger,"$6,100,000  ",Oregon,OR,81
567,Max Unger,"$3,000,000  ",Oregon,OR,81
568,Max Unger,"$4,356,240  ",Oregon,OR,81
569,Max Unger,"$7,400,000  ",Oregon,OR,81
570,Max Unger,"$8,000,000  ",Oregon,OR,81
571,Kyle Williams,"$3,950,000  ",USC,,81
572,Kyle Williams,"$3,950,000  ",LSU,,81
573,Kyle Williams,"$3,950,000  ",Arizona St.,,81
574,Kyle Williams,"$3,950,000  ",USC,,81
575,Kyle Williams,"$3,950,000  ",LSU,,81
576,Kyle Williams,"$3,950,000  ",Arizona St.,,81
577,Kyle Williams,"$5,950,000  ",USC,,81
578,Kyle Williams,"$5,950,000  ",LSU,,81
579,Kyle Williams,"$5,950,000  ",Arizona St.,,81
580,Kyle Williams,"$5,805,000  ",USC,,81
581,Kyle Williams,"$5,805,000  ",LSU,,81
582,Kyle Williams,"$5,805,000  ",Arizona St.,,81
583,Kyle Williams,"$6,250,000  ",USC,,81
584,Kyle Williams,"$6,250,000  ",LSU,,81
585,Kyle Williams,"$6,250,000  ",Arizona St.,,81
586,Kyle Williams,"$6,950,000  ",USC,,81
587,Kyle Williams,"$6,950,000  ",LSU,,81
588,Kyle Williams,"$6,950,000  ",Arizona St.,,81
589,Kyle Williams,"$6,250,000  ",USC,,81
590,Kyle Williams,"$6,250,000  ",LSU,,81
591,Kyle Williams,"$6,250,000  ",Arizona St.,,81
592,Kyle Williams,"$8,300,000  ",USC,,81
593,Kyle Williams,"$8,300,000  ",LSU,,81
594,Kyle Williams,"$8,300,000  ",Arizona St.,,81
595,Kyle Williams,"$5,500,000  ",USC,,81
596,Kyle Williams,"$5,500,000  ",LSU,,81
597,Kyle Williams,"$5,500,000  ",Arizona St.,,81
598,Kyle Williams,"$3,950,000  ",USC,,6
599,Kyle Williams,"$3,950,000  ",LSU,,6
600,Kyle Williams,"$3,950,000  ",Arizona St.,,6
601,Kyle Williams,"$3,950,000  ",USC,,6
602,Kyle Williams,"$3,950,000  ",LSU,,6
603,Kyle Williams,"$3,950,000  ",Arizona St.,,6
604,Kyle Williams,"$5,950,000  ",USC,,6
605,Kyle Williams,"$5,950,000  ",LSU,,6
606,Kyle Williams,"$5,950,000  ",Arizona St.,,6
607,Kyle Williams,"$5,805,000  ",USC,,6
608,Kyle Williams,"$5,805,000  ",LSU,,6
609,Kyle Williams,"$5,805,000  ",Arizona St.,,6
610,Kyle Williams,"$6,250,000  ",USC,,6
611,Kyle Williams,"$6,250,000  ",LSU,,6
612,Kyle Williams,"$6,250,000  ",Arizona St.,,6
613,Kyle Williams,"$6,950,000  ",USC,,6
614,Kyle Williams,"$6,950,000  ",LSU,,6
615,Kyle Williams,"$6,950,000  ",Arizona St.,,6
616,Kyle Williams,"$6,250,000  ",USC,,6
617,Kyle Williams,"$6,250,000  ",LSU,,6
618,Kyle Williams,"$6,250,000  ",Arizona St.,,6
619,Kyle Williams,"$8,300,000  ",USC,,6
620,Kyle Williams,"$8,300,000  ",LSU,,6
621,Kyle Williams,"$8,300,000  ",Arizona St.,,6
622,Kyle Williams,"$5,500,000  ",USC,,6
623,Kyle Williams,"$5,500,000  ",LSU,,6
624,Kyle Williams,"$5,500,000  ",Arizona St.,,6
625,Kyle Williams,"$3,950,000  ",USC,,1
626,Kyle Williams,"$3,950,000  ",LSU,,1
627,Kyle Williams,"$3,950,000  ",Arizona St.,,1
628,Kyle Williams,"$3,950,000  ",USC,,1
629,Kyle Williams,"$3,950,000  ",LSU,,1
630,Kyle Williams,"$3,950,000  ",Arizona St.,,1
631,Kyle Williams,"$5,950,000  ",USC,,1
632,Kyle Williams,"$5,950,000  ",LSU,,1
633,Kyle Williams,"$5,950,000  ",Arizona St.,,1
634,Kyle Williams,"$5,805,000  ",USC,,1
635,Kyle Williams,"$5,805,000  ",LSU,,1
636,Kyle Williams,"$5,805,000  ",Arizona St.,,1
637,Kyle Williams,"$6,250,000  ",USC,,1
638,Kyle Williams,"$6,250,000  ",LSU,,1
639,Kyle Williams,"$6,250,000  ",Arizona St.,,1
640,Kyle Williams,"$6,950,000  ",USC,,1
641,Kyle Williams,"$6,950,000  ",LSU,,1
642,Kyle Williams,"$6,950,000  ",Arizona St.,,1
643,Kyle Williams,"$6,250,000  ",USC,,1
644,Kyle Williams,"$6,250,000  ",LSU,,1
645,Kyle Williams,"$6,250,000  ",Arizona St.,,1
646,Kyle Williams,"$8,300,000  ",USC,,1
647,Kyle Williams,"$8,300,000  ",LSU,,1
648,Kyle Williams,"$8,300,000  ",Arizona St.,,1
649,Kyle Williams,"$5,500,000  ",USC,,1
650,Kyle Williams,"$5,500,000  ",LSU,,1
651,Kyle Williams,"$5,500,000  ",Arizona St.,,1
652,Ryan Fitzpatrick,"$5,610,000  ",Harvard,MA,80
653,Ryan Fitzpatrick,"$5,610,000  ",Harvard,MA,80
654,Ryan Fitzpatrick,"$6,000,000  ",Harvard,MA,80
655,Ryan Fitzpatrick,"$2,375,000  ",Harvard,MA,80
656,Ryan Fitzpatrick,"$3,375,000  ",Harvard,MA,80
657,Ryan Fitzpatrick,"$3,250,000  ",Harvard,MA,80
658,Ryan Fitzpatrick,"$7,000,000  ",Harvard,MA,80
659,Ryan Fitzpatrick,"$3,675,000  ",Harvard,MA,80
660,Ryan Fitzpatrick,"$3,300,000  ",Harvard,MA,80
661,A.J. Green,"$3,579,655  ",Georgia,GA,80
662,A.J. Green,"$3,579,655  ",Georgia,GA,80
663,A.J. Green,"$4,474,568  ",Georgia,GA,80
664,A.J. Green,"$5,369,481  ",Georgia,GA,80
665,A.J. Green,"$6,264,394  ",Georgia,GA,80
666,A.J. Green,"$14,750,000  ",Georgia,GA,80
667,A.J. Green,"$13,000,000  ",Georgia,GA,80
668,A.J. Green,"$13,500,000  ",Georgia,GA,80
669,A.J. Green,"$13,750,000  ",Georgia,GA,80
670,Maurkice Pouncey,"$5,473,625  ",Florida,FL,80
671,Maurkice Pouncey,"$5,473,625  ",Florida,FL,80
672,Maurkice Pouncey,"$2,166,750  ",Florida,FL,80
673,Maurkice Pouncey,"$2,527,875  ",Florida,FL,80
674,Maurkice Pouncey,"$5,000,625  ",Florida,FL,80
675,Maurkice Pouncey,"$4,296,000  ",Florida,FL,80
676,Maurkice Pouncey,"$10,551,000  ",Florida,FL,80
677,Maurkice Pouncey,"$11,051,000  ",Florida,FL,80
678,Maurkice Pouncey,"$10,551,000  ",Florida,FL,80
679,DeMarcus Ware,"$6,488,000  ",Troy,AL,80
680,DeMarcus Ware,"$6,488,000  ",Troy,AL,80
681,DeMarcus Ware,"$7,546,750  ",Troy,AL,80
682,DeMarcus Ware,"$8,593,750  ",Troy,AL,80
683,DeMarcus Ware,"$9,666,666  ",Troy,AL,80
684,DeMarcus Ware,"$8,666,666  ",Troy,AL,80
685,DeMarcus Ware,"$8,010,418  ",Troy,AL,80
686,Cameron Jordan,"$1,405,709  ",California,CA,79
687,Cameron Jordan,"$1,405,709  ",California,CA,79
688,Cameron Jordan,"$1,757,136  ",California,CA,79
689,Cameron Jordan,"$2,108,564  ",California,CA,79
690,Cameron Jordan,"$2,459,991  ",California,CA,79
691,Cameron Jordan,"$4,169,000  ",California,CA,79
692,Cameron Jordan,"$5,812,000  ",California,CA,79
693,Cameron Jordan,"$12,047,000  ",California,CA,79
694,Cameron Jordan,"$14,497,000  ",California,CA,79
695,Brandon Marshall,"$10,800,000  ",Central Florida,FL,79
696,Brandon Marshall,"$10,800,000  ",Nevada,NV,79
697,Brandon Marshall,"$10,800,000  ",Central Florida,FL,79
698,Brandon Marshall,"$10,800,000  ",Nevada,NV,79
699,Brandon Marshall,"$9,500,000  ",Central Florida,FL,79
700,Brandon Marshall,"$9,500,000  ",Nevada,NV,79
701,Brandon Marshall,"$9,300,000  ",Central Florida,FL,79
702,Brandon Marshall,"$9,300,000  ",Nevada,NV,79
703,Brandon Marshall,"$9,375,000  ",Central Florida,FL,79
704,Brandon Marshall,"$9,375,000  ",Nevada,NV,79
705,Brandon Marshall,"$9,000,000  ",Central Florida,FL,79
706,Brandon Marshall,"$9,000,000  ",Nevada,NV,79
707,Brandon Marshall,"$9,500,000  ",Central Florida,FL,79
708,Brandon Marshall,"$9,500,000  ",Nevada,NV,79
709,Brandon Marshall,"$4,553,000  ",Central Florida,FL,79
710,Brandon Marshall,"$4,553,000  ",Nevada,NV,79
711,Brandon Marshall,"$4,500,000  ",Central Florida,FL,79
712,Brandon Marshall,"$4,500,000  ",Nevada,NV,79
713,Brandon Marshall,"$4,468,750  ",Central Florida,FL,79
714,Brandon Marshall,"$4,468,750  ",Nevada,NV,79
715,Brandon Marshall,"$7,000,000  ",Central Florida,FL,79
716,Brandon Marshall,"$7,000,000  ",Nevada,NV,79
717,Brandon Marshall,"$10,800,000  ",Central Florida,FL,32
718,Brandon Marshall,"$10,800,000  ",Nevada,NV,32
719,Brandon Marshall,"$10,800,000  ",Central Florida,FL,32
720,Brandon Marshall,"$10,800,000  ",Nevada,NV,32
721,Brandon Marshall,"$9,500,000  ",Central Florida,FL,32
722,Brandon Marshall,"$9,500,000  ",Nevada,NV,32
723,Brandon Marshall,"$9,300,000  ",Central Florida,FL,32
724,Brandon Marshall,"$9,300,000  ",Nevada,NV,32
725,Brandon Marshall,"$9,375,000  ",Central Florida,FL,32
726,Brandon Marshall,"$9,375,000  ",Nevada,NV,32
727,Brandon Marshall,"$9,000,000  ",Central Florida,FL,32
728,Brandon Marshall,"$9,000,000  ",Nevada,NV,32
729,Brandon Marshall,"$9,500,000  ",Central Florida,FL,32
730,Brandon Marshall,"$9,500,000  ",Nevada,NV,32
731,Brandon Marshall,"$4,553,000  ",Central Florida,FL,32
732,Brandon Marshall,"$4,553,000  ",Nevada,NV,32
733,Brandon Marshall,"$4,500,000  ",Central Florida,FL,32
734,Brandon Marshall,"$4,500,000  ",Nevada,NV,32
735,Brandon Marshall,"$4,468,750  ",Central Florida,FL,32
736,Brandon Marshall,"$4,468,750  ",Nevada,NV,32
737,Brandon Marshall,"$7,000,000  ",Central Florida,FL,32
738,Brandon Marshall,"$7,000,000  ",Nevada,NV,32
739,Demaryius Thomas,"$2,161,250  ",Georgia Tech,,78
740,Demaryius Thomas,"$2,161,250  ",Georgia Tech,,78
741,Demaryius Thomas,"$3,660,250  ",Georgia Tech,,78
742,Demaryius Thomas,"$2,592,750  ",Georgia Tech,,78
743,Demaryius Thomas,"$4,700,000  ",Georgia Tech,,78
744,Demaryius Thomas,"$13,200,000  ",Georgia Tech,,78
745,Demaryius Thomas,"$15,200,000  ",Georgia Tech,,78
746,Demaryius Thomas,"$12,033,333  ",Georgia Tech,,78
747,Demaryius Thomas,"$4,500,000  ",Georgia Tech,,78
748,Trent Williams,"$7,984,863  ",Oklahoma,OK,78
749,Trent Williams,"$7,984,863  ",Oklahoma,OK,78
750,Trent Williams,"$12,980,393  ",Oklahoma,OK,78
751,Trent Williams,"$6,980,393  ",Oklahoma,OK,78
752,Trent Williams,"$10,980,393  ",Oklahoma,OK,78
753,Trent Williams,"$10,600,388  ",Oklahoma,OK,78
754,Trent Williams,"$8,906,394  ",Oklahoma,OK,78
755,Trent Williams,"$14,963,380  ",Oklahoma,OK,78
756,Trent Williams,"$13,579,005  ",Oklahoma,OK,78
757,Fletcher Cox,"$1,862,036  ",Mississippi St.,,77
758,Fletcher Cox,"$2,327,545  ",Mississippi St.,,77
759,Fletcher Cox,"$2,793,036  ",Mississippi St.,,77
760,Fletcher Cox,"$3,258,036  ",Mississippi St.,,77
761,Fletcher Cox,"$6,499,000  ",Mississippi St.,,77
762,Fletcher Cox,"$9,400,000  ",Mississippi St.,,77
763,Fletcher Cox,"$11,348,000  ",Mississippi St.,,77
764,Karlos Dansby,"$5,225,000  ",Auburn,AL,77
765,Karlos Dansby,"$5,225,000  ",Auburn,AL,77
766,Karlos Dansby,"$11,325,000  ",Auburn,AL,77
767,Karlos Dansby,"$2,250,000  ",Auburn,AL,77
768,Karlos Dansby,"$5,500,000  ",Auburn,AL,77
769,Karlos Dansby,"$5,500,000  ",Auburn,AL,77
770,Karlos Dansby,"$2,000,000  ",Auburn,AL,77
771,Karlos Dansby,"$2,250,000  ",Auburn,AL,77
772,Patrick Willis,"$6,538,413  ",Mississippi,MS,77
773,Patrick Willis,"$6,538,413  ",Mississippi,MS,77
774,Patrick Willis,"$17,777,332  ",Mississippi,MS,77
775,Patrick Willis,"$2,386,750  ",Mississippi,MS,77
776,Patrick Willis,"$6,863,000  ",Mississippi,MS,77
777,Aaron Donald,"$1,843,000  ",Pittsburgh,PA,76
778,Aaron Donald,"$2,303,750  ",Pittsburgh,PA,76
779,Aaron Donald,"$2,764,500  ",Pittsburgh,PA,76
780,Aaron Donald,"$3,225,250  ",Pittsburgh,PA,76
781,Aaron Donald,"$8,892,000  ",Pittsburgh,PA,76
782,Larry Fitzgerald,"$16,250,000  ",Pittsburgh,PA,76
783,Larry Fitzgerald,"$16,250,000  ",Pittsburgh,PA,76
784,Larry Fitzgerald,"$20,500,000  ",Pittsburgh,PA,76
785,Larry Fitzgerald,"$10,250,000  ",Pittsburgh,PA,76
786,Larry Fitzgerald,"$8,600,000  ",Pittsburgh,PA,76
787,Larry Fitzgerald,"$10,850,000  ",Pittsburgh,PA,76
788,Larry Fitzgerald,"$15,850,000  ",Pittsburgh,PA,76
789,Larry Fitzgerald,"$15,850,000  ",Pittsburgh,PA,76
790,Larry Fitzgerald,"$16,850,000  ",Pittsburgh,PA,76
791,Gerald McCoy,"$3,768,750  ",Oklahoma,OK,76
792,Gerald McCoy,"$3,768,750  ",Oklahoma,OK,76
793,Gerald McCoy,"$9,442,500  ",Oklahoma,OK,76
794,Gerald McCoy,"$10,916,250  ",Oklahoma,OK,76
795,Gerald McCoy,"$21,295,000  ",Oklahoma,OK,76
796,Gerald McCoy,"$14,595,000  ",Oklahoma,OK,76
797,Gerald McCoy,"$13,000,000  ",Oklahoma,OK,76
798,Gerald McCoy,"$13,750,000  ",Oklahoma,OK,76
799,Gerald McCoy,"$12,750,000  ",Oklahoma,OK,76
800,Aqib Talib,"$1,953,750  ",Kansas,KS,76
801,Aqib Talib,"$1,953,750  ",Kansas,KS,76
802,Aqib Talib,"$2,152,500  ",Kansas,KS,76
803,Aqib Talib,"$4,882,813  ",Kansas,KS,76
804,Aqib Talib,"$7,906,250  ",Kansas,KS,76
805,Aqib Talib,"$6,968,750  ",Kansas,KS,76
806,Aqib Talib,"$9,968,750  ",Kansas,KS,76
807,Aqib Talib,"$11,352,941  ",Kansas,KS,76
808,Aqib Talib,"$11,000,000  ",Kansas,KS,76
809,Vince Wilfork,"$4,645,000  ",Miami (FL),,76
810,Vince Wilfork,"$4,645,000  ",Miami (FL),,76
811,Vince Wilfork,"$8,600,000  ",Miami (FL),,76
812,Vince Wilfork,"$10,600,000  ",Miami (FL),,76
813,Vince Wilfork,"$7,558,333  ",Miami (FL),,76
814,Vince Wilfork,"$3,500,000  ",Miami (FL),,76
815,Vince Wilfork,"$5,500,000  ",Miami (FL),,76
816,Jurrell Casey,"$734,359  ",USC,,75
817,Jurrell Casey,"$4,674,359  ",USC,,75
818,Jurrell Casey,"$6,720,000  ",USC,,75
819,Jurrell Casey,"$8,120,000  ",USC,,75
820,Jurrell Casey,"$11,288,750  ",USC,,75
821,Jurrell Casey,"$14,888,750  ",USC,,75
822,Domata Peko,"$4,500,000  ",Michigan St.,,74
823,Domata Peko,"$4,500,000  ",Michigan St.,,74
824,Domata Peko,"$4,575,000  ",Michigan St.,,74
825,Domata Peko,"$5,100,000  ",Michigan St.,,74
826,Domata Peko,"$5,900,000  ",Michigan St.,,74
827,Domata Peko,"$3,700,000  ",Michigan St.,,74
828,Domata Peko,"$3,725,000  ",Michigan St.,,74
829,Domata Peko,"$3,300,000  ",Michigan St.,,74
830,Domata Peko,"$4,200,000  ",Michigan St.,,74
831,Justin Smith,"$8,450,000  ",Indiana,IN,74
832,Justin Smith,"$8,450,000  ",Missouri,MO,74
833,Justin Smith,"$8,450,000  ",Indiana,IN,74
834,Justin Smith,"$8,450,000  ",Missouri,MO,74
835,Justin Smith,"$6,575,000  ",Indiana,IN,74
836,Justin Smith,"$6,575,000  ",Missouri,MO,74
837,Justin Smith,"$3,926,666  ",Indiana,IN,74
838,Justin Smith,"$3,926,666  ",Missouri,MO,74
839,Justin Smith,"$6,936,666  ",Indiana,IN,74
840,Justin Smith,"$6,936,666  ",Missouri,MO,74
841,Jermon Bushrod,"$2,900,000  ",Towson,MD,73
842,Jermon Bushrod,"$2,900,000  ",Towson,MD,73
843,Jermon Bushrod,"$6,750,000  ",Towson,MD,73
844,Jermon Bushrod,"$3,015,000  ",Towson,MD,73
845,Jermon Bushrod,"$7,300,000  ",Towson,MD,73
846,Jermon Bushrod,"$8,050,000  ",Towson,MD,73
847,Jermon Bushrod,"$1,437,500  ",Towson,MD,73
848,Jermon Bushrod,"$3,000,000  ",Towson,MD,73
849,Tamba Hali,"$3,964,706  ",Penn St.,,73
850,Tamba Hali,"$3,964,706  ",Penn St.,,73
851,Tamba Hali,"$14,464,706  ",Penn St.,,73
852,Tamba Hali,"$15,464,706  ",Penn St.,,73
853,Tamba Hali,"$11,464,706  ",Penn St.,,73
854,Tamba Hali,"$4,964,706  ",Penn St.,,73
855,Tamba Hali,"$3,802,083  ",Penn St.,,73
856,Tamba Hali,"$8,708,333  ",Penn St.,,73
857,T.J. Lang,"$2,360,000  ",East. Michigan,,73
858,T.J. Lang,"$3,100,000  ",East. Michigan,,73
859,T.J. Lang,"$5,100,000  ",East. Michigan,,73
860,T.J. Lang,"$5,800,000  ",East. Michigan,,73
861,T.J. Lang,"$6,181,250  ",East. Michigan,,73
862,T.J. Lang,"$5,869,791  ",East. Michigan,,73
863,T.J. Lang,"$10,760,416  ",East. Michigan,,73
864,Donald Penn,"$8,533,333  ",Utah St.,,73
865,Donald Penn,"$8,533,333  ",Utah St.,,73
866,Donald Penn,"$6,433,333  ",Utah St.,,73
867,Donald Penn,"$6,333,333  ",Utah St.,,73
868,Donald Penn,"$5,000,000  ",Utah St.,,73
869,Donald Penn,"$5,400,000  ",Utah St.,,73
870,Donald Penn,"$6,100,000  ",Utah St.,,73
871,Donald Penn,"$7,150,000  ",Utah St.,,73
872,Donald Penn,"$4,350,000  ",Utah St.,,73
873,Roddy White,"$6,525,000  ",Ala-Birmingham,,73
874,Roddy White,"$6,525,000  ",Ala-Birmingham,,73
875,Roddy White,"$8,025,000  ",Ala-Birmingham,,73
876,Roddy White,"$9,125,000  ",Ala-Birmingham,,73
877,Roddy White,"$6,212,500  ",Ala-Birmingham,,73
878,Roddy White,"$5,556,250  ",Ala-Birmingham,,73
879,T.Y. Hilton,"$706,850  ",Florida International,FL,72
880,T.Y. Hilton,"$3,131,850  ",Florida International,FL,72
881,T.Y. Hilton,"$11,000,000  ",Florida International,FL,72
882,T.Y. Hilton,"$10,000,000  ",Florida International,FL,72
883,T.Y. Hilton,"$13,000,000  ",Florida International,FL,72
884,Johnathan Joseph,"$8,000,000  ",South Carolina,SC,72
885,Johnathan Joseph,"$8,000,000  ",South Carolina,SC,72
886,Johnathan Joseph,"$6,000,000  ",South Carolina,SC,72
887,Johnathan Joseph,"$11,250,000  ",South Carolina,SC,72
888,Johnathan Joseph,"$11,250,000  ",South Carolina,SC,72
889,Johnathan Joseph,"$11,750,000  ",South Carolina,SC,72
890,Johnathan Joseph,"$7,000,000  ",South Carolina,SC,72
891,Johnathan Joseph,"$6,906,250  ",South Carolina,SC,72
892,Johnathan Joseph,"$5,487,500  ",South Carolina,SC,72
893,Muhammad Wilkerson,"$1,250,000  ",Temple,TX,72
894,Muhammad Wilkerson,"$1,250,000  ",Temple,TX,72
895,Muhammad Wilkerson,"$1,562,500  ",Temple,TX,72
896,Muhammad Wilkerson,"$1,875,000  ",Temple,TX,72
897,Muhammad Wilkerson,"$2,187,500  ",Temple,TX,72
898,Muhammad Wilkerson,"$6,969,000  ",Temple,TX,72
899,Muhammad Wilkerson,"$10,000,000  ",Temple,TX,72
900,Muhammad Wilkerson,"$18,000,000  ",Temple,TX,72
901,Muhammad Wilkerson,"$4,512,500  ",Temple,TX,72
902,Dez Bryant,"$1,752,500  ",Oklahoma St.,,71
903,Dez Bryant,"$1,752,500  ",Oklahoma St.,,71
904,Dez Bryant,"$4,160,500  ",Oklahoma St.,,71
905,Dez Bryant,"$2,197,500  ",Oklahoma St.,,71
906,Dez Bryant,"$3,148,500  ",Oklahoma St.,,71
907,Dez Bryant,"$7,000,000  ",Oklahoma St.,,71
908,Dez Bryant,"$13,000,000  ",Oklahoma St.,,71
909,Dez Bryant,"$17,000,000  ",Oklahoma St.,,71
910,Wes Welker,"$4,475,000  ",Texas Tech,TX,71
911,Wes Welker,"$4,475,000  ",Texas Tech,TX,71
912,Wes Welker,"$9,515,000  ",Texas Tech,TX,71
913,Wes Welker,"$4,150,000  ",Texas Tech,TX,71
914,Wes Welker,"$7,647,059  ",Texas Tech,TX,71
915,Malcolm Jenkins,"$2,480,000  ",Ohio St.,,70
916,Malcolm Jenkins,"$2,480,000  ",Ohio St.,,70
917,Malcolm Jenkins,"$3,292,000  ",Ohio St.,,70
918,Malcolm Jenkins,"$4,032,000  ",Ohio St.,,70
919,Malcolm Jenkins,"$2,666,666  ",Ohio St.,,70
920,Malcolm Jenkins,"$5,666,666  ",Ohio St.,,70
921,Malcolm Jenkins,"$5,666,668  ",Ohio St.,,70
922,Malcolm Jenkins,"$7,500,000  ",Ohio St.,,70
923,Malcolm Jenkins,"$3,952,000  ",Ohio St.,,70
